,Название сети,Номер магазина в сети,Полный адрес,lat,long,gps
329,Пятерочка,31,"420029, Республика Татарстан, г.Казань, Сибирский тракт ул., 17",55.8086400180164,49.18162003587076,"[55.8086400180164, 49.18162003587076]"
330,Пятерочка,32,"420029, Республика Татарстан, г.Казань, Сибирский тракт ул., 78",55.84112001854979,49.20106999073226,"[55.84112001854979, 49.20106999073226]"
331,Пятерочка,33,"420030, Республика Татарстан, г.Казань, 2-я Старо-Аракчинская ул, д.39",55.8020600144761,48.96079997018018,"[55.8020600144761, 48.96079997018018]"
332,Пятерочка,34,"420030, Республика Татарстан, г.Казань, Адмиралтейская ул., 3",55.80234998641646,49.05604001556338,"[55.80234998641646, 49.05604001556338]"
333,Пятерочка,35,"420030, Республика Татарстан, г.Казань, Боевая ул, 120",55.80098000625193,49.01705997484601,"[55.80098000625193, 49.01705997484601]"
334,Пятерочка,36,"420030, Республика Татарстан, г.Казань, Боевая ул, 2",55.7996300169265,49.03763000342886,"[55.7996300169265, 49.03763000342886]"
335,Пятерочка,37,"420030, Республика Татарстан, г.Казань, Большая ул, 2",55.79776001432805,49.06759002668204,"[55.79776001432805, 49.06759002668204]"
336,Пятерочка,38,"420030, Республика Татарстан, г.Казань, Клары Цеткин ул, 10",55.79968113473571,49.06612952334544,"[55.79968113473571, 49.06612952334544]"
337,Пятерочка,39,"420030, Республика Татарстан, г.Казань, Мало-Московская ул, 24А",55.80006998302417,49.05739000488882,"[55.80006998302417, 49.05739000488882]"
338,Пятерочка,40,"420032, Республика Татарстан, г.Казань, 25-го Октября ул, 16/9",55.81522999602149,49.06087997791397,"[55.81522999602149, 49.06087997791397]"
339,Пятерочка,41,"420032, Республика Татарстан, г.Казань, Краснококшайская ул, 92",55.81470998274847,49.06901000489901,"[55.81470998274847, 49.06901000489901]"
340,Пятерочка,42,"420032, Республика Татарстан, г.Казань, Шоссейная ул, 16А",55.80800001779943,49.0800099955313,"[55.80800001779943, 49.0800099955313]"
341,Пятерочка,43,"420033,  Республика Татарстан,  г.Казань, Фрунзе ул., 5",55.82410999379312,49.04655002478816,"[55.82410999379312, 49.04655002478816]"
342,Пятерочка,44,"420033, Республика Татарстан, г.Казань, Батыршина ул., 20",55.82315001442242,49.05755001542045,"[55.82315001442242, 49.05755001542045]"
343,Пятерочка,45,"420033, Республика Татарстан, г.Казань, Кулахметова ул., 20, А",55.82578000418181,49.05765998599011,"[55.82578000418181, 49.05765998599011]"
344,Пятерочка,46,"420033, Республика Татарстан, г.Казань, Сабан ул, 19",55.8263000174548,49.05118999492899,"[55.8263000174548, 49.05118999492899]"
345,Пятерочка,47,"420033, Республика Татарстан, г.Казань, Серпуховская ул, 21",55.82154999292527,49.04534001324575,"[55.82154999292527, 49.04534001324575]"
346,Пятерочка,48,"420033, Республика Татарстан, г.Казань, Фрунзе ул, 15, п.1111",55.82118999018388,49.05220998872639,"[55.82118999018388, 49.05220998872639]"
347,Пятерочка,49,"420034, Республика Татарстан, г.Казань, 2-ая Юго-Западная ул, 30",55.81880001622196,49.0871999920752,"[55.81880001622196, 49.0871999920752]"
348,Пятерочка,50,"420034, Республика Татарстан, г.Казань, 2-я Юго-Западная ул., 36",55.82176000150935,49.08323996191996,"[55.82176000150935, 49.08323996191996]"
349,Пятерочка,51,"420034, Республика Татарстан, г.Казань, Горсоветская ул, 17, к.2,п.1",55.81670998866517,49.08830003304794,"[55.81670998866517, 49.08830003304794]"
350,Пятерочка,52,"420034, Республика Татарстан, г.Казань, Декабристов ул, 115, п.1011",55.82220000951654,49.08696999265206,"[55.82220000951654, 49.08696999265206]"
351,Пятерочка,53,"420034, Республика Татарстан, г.Казань, Декабристов ул, 131Е",55.82773001204606,49.08154002813694,"[55.82773001204606, 49.08154002813694]"
352,Пятерочка,54,"420034, Республика Татарстан, г.Казань, Декабристов ул, 83",55.81718000388574,49.09166997721962,"[55.81718000388574, 49.09166997721962]"
353,Пятерочка,55,"420034, Республика Татарстан, г.Казань, Коммунаров ул, 2, п.1501",55.81931001312068,49.07901003448245,"[55.81931001312068, 49.07901003448245]"
354,Пятерочка,56,"420034, Республика Татарстан, г.Казань, Лушникова ул., 2",55.81872998542093,49.08214000476625,"[55.81872998542093, 49.08214000476625]"
355,Пятерочка,57,"420034, Республика Татарстан, г.Казань, Проточная ул, 6, п.1110,111",55.81256932754597,49.08533937829672,"[55.81256932754597, 49.08533937829672]"
356,Пятерочка,58,"420034, Республика Татарстан, г.Казань, Энергетиков ул, 3, пом.1140",55.82658001493039,49.07928999004852,"[55.82658001493039, 49.07928999004852]"
357,Пятерочка,59,"420036, Республика Татарстан, г.Казань, Белинского ул, 18",55.8543299817733,49.07330003058226,"[55.8543299817733, 49.07330003058226]"
358,Пятерочка,60,"420036, Республика Татарстан, г.Казань, Белинского ул, 21А",55.85215999086023,49.07153999855348,"[55.85215999086023, 49.07153999855348]"
359,Пятерочка,61,"420036, Республика Татарстан, г.Казань, Социалистическая ул, 8/10",55.85699999512033,49.07964999278991,"[55.85699999512033, 49.07964999278991]"
360,Пятерочка,62,"420036, Республика Татарстан, г.Казань, Тэцевская ул, 4",55.85008999605202,49.06677999955917,"[55.85008999605202, 49.06677999955917]"
361,Пятерочка,63,"420036, Республика Татарстан, г.Казань, Тэцевская ул, 4Б",55.85010998689108,49.06461998311087,"[55.85010998689108, 49.06461998311087]"
362,Пятерочка,64,"420036, Республика Татарстан, г.Казань, Тэцевская ул,4Д",55.85064001653839,49.062440017733,"[55.85064001653839, 49.062440017733]"
363,Пятерочка,65,"420036, Республика Татарстан, г.Казань, Шадрина ул., 1",55.85499998920363,49.06983998095143,"[55.85499998920363, 49.06983998095143]"
364,Пятерочка,66,"420037, Республика Татарстан, г.Казань, Айдарова ул., 16, А",55.86915999924258,49.0827699886089,"[55.86915999924258, 49.0827699886089]"
365,Пятерочка,67,"420037, Республика Татарстан, г.Казань, Айдарова ул., 20",55.86973998503282,49.08000002106652,"[55.86973998503282, 49.08000002106652]"
366,Пятерочка,68,"420037, Республика Татарстан, г.Казань, Беломорская ул., 5",55.86369001113982,49.08433002842793,"[55.86369001113982, 49.08433002842793]"
367,Пятерочка,69,"420037, Республика Татарстан, г.Казань, Ленинградская ул., 32",55.86686000501126,49.08820003694305,"[55.86686000501126, 49.08820003694305]"
368,Пятерочка,70,"420037, Республика Татарстан, г.Казань, Лукина ул, 15А",55.86384997976191,49.09120997837334,"[55.86384997976191, 49.09120997837334]"
369,Пятерочка,71,"420037, Республика Татарстан, г.Казань, Лукина ул, 45А",55.86918767602857,49.09435785903908,"[55.86918767602857, 49.09435785903908]"
370,Пятерочка,72,"420037, Республика Татарстан, г.Казань, Лукина ул, 50",55.86840001208168,49.09693004055737,"[55.86840001208168, 49.09693004055737]"
371,Пятерочка,73,"420037, Республика Татарстан, г.Казань, Челюскина ул., 31",55.8588286744713,49.07590043482838,"[55.8588286744713, 49.07590043482838]"
372,Пятерочка,74,"420037, г.Казань, Челюскина ул, 43",55.86617998120661,49.07868003895445,"[55.86617998120661, 49.07868003895445]"
373,Пятерочка,75,"420039, Республика Татарстан, г.Казань, Академика Королева ул, 55",55.83917998515031,49.06437003475818,"[55.83917998515031, 49.06437003475818]"
374,Пятерочка,76,"420039, Республика Татарстан, г.Казань, Академика Королева ул., 10",55.83894998572717,49.07977999610816,"[55.83894998572717, 49.07977999610816]"
375,Пятерочка,77,"420039, Республика Татарстан, г.Казань, Восстания ул, 56",55.8336599989951,49.07400000331643,"[55.8336599989951, 49.07400000331643]"
376,Пятерочка,78,"420039, Республика Татарстан, г.Казань, Восстания ул, 58",55.8335700192645,49.07288001341414,"[55.8335700192645, 49.07288001341414]"
377,Пятерочка,79,"420039, Республика Татарстан, г.Казань, Гудованцева ул., 43, к.1",55.87306998943586,49.02026999230509,"[55.87306998943586, 49.02026999230509]"
378,Пятерочка,80,"420039, Республика Татарстан, г.Казань, Декабристов ул, 178А",55.83822998024442,49.08264995975543,"[55.83822998024442, 49.08264995975543]"
379,Пятерочка,81,"420039, Республика Татарстан, г.Казань, Декабристов ул, 189",55.83543000548866,49.07997001385314,"[55.83543000548866, 49.07997001385314]"
380,Пятерочка,82,"420043, Республика Татарстан, г.Казань, Вишневского ул, 59",55.78146002058938,49.1481700395924,"[55.78146002058938, 49.1481700395924]"
381,Пятерочка,83,"420043, Республика Татарстан, г.Казань, Вишневского ул., 10",55.78626000126184,49.15028001607874,"[55.78626000126184, 49.15028001607874]"
382,Пятерочка,84,"420043, Республика Татарстан, г.Казань, Чехова ул, 31, пом.1Н",55.78598000378625,49.14653003641709,"[55.78598000378625, 49.14653003641709]"
383,Пятерочка,85,"420043, Республика Татарстан, г.Казань, ул. Вишневского, 49",55.78537001078269,49.15114997380931,"[55.78537001078269, 49.15114997380931]"
384,Пятерочка,86,"420044, Республика Татарстан, г.Казань, Восстания ул, 9",55.83531999300948,49.09829000434758,"[55.83531999300948, 49.09829000434758]"
385,Пятерочка,87,"420044, Республика Татарстан, г.Казань, Короленко ул, 35А, п1013,1014",55.82860998615092,49.10036997362056,"[55.82860998615092, 49.10036997362056]"
386,Пятерочка,88,"420044, Республика Татарстан, г.Казань, пр. Ибрагимова, 45",55.82945002048717,49.09316002814711,"[55.82945002048717, 49.09316002814711]"
387,Пятерочка,89,"420047, Республика Татарстан, г.Казань, Беломорская ул, 116",55.86635000811253,49.04911002565601,"[55.86635000811253, 49.04911002565601]"
388,Пятерочка,90,"420047, Республика Татарстан, г.Казань, Беломорская ул., 45",55.86530998156653,49.06322003764251,"[55.86530998156653, 49.06322003764251]"
389,Пятерочка,91,"420047, Республика Татарстан, г.Казань, Литвинова пер, 82/89",55.8791869190769,49.04661273278126,"[55.8791869190769, 49.04661273278126]"
390,Пятерочка,92,"420047, Республика Татарстан, г.Казань, Центрально-Мариупольская ул., 87",55.87518000783174,49.0687700310111,"[55.87518000783174, 49.0687700310111]"
391,Пятерочка,93,"420049, Республика Татарстан, г.Казань, Спартаковская ул., 88Б",55.76856002014529,49.15235998535172,"[55.76856002014529, 49.15235998535172]"
392,Пятерочка,94,"420054, Республика Татарстан, г.Казань, Авангардная ул, 143",55.74237000930233,49.14585001261247,"[55.74237000930233, 49.14585001261247]"
393,Пятерочка,95,"420054, Республика Татарстан, г.Казань, Авангардная ул, 171А",55.73562002076562,49.14535003208803,"[55.73562002076562, 49.14535003208803]"
394,Пятерочка,96,"420054, Республика Татарстан, г.Казань, Модельная ул, 3",55.74820000014651,49.13449001923877,"[55.74820000014651, 49.13449001923877]"
395,Пятерочка,97,"420054, Республика Татарстан, г.Казань, Тульская ул, 57",55.73301999631013,49.13705002010661,"[55.73301999631013, 49.13705002010661]"
396,Пятерочка,98,"420054, Республика Татарстан, г.Казань, Тульская ул., 16",55.73121000813842,49.15088996717282,"[55.73121000813842, 49.15088996717282]"
397,Пятерочка,99,"420055, Республика Татарстан, г.Казань, Виталия Синицына ул, 11А",55.70252827398426,49.14051923189415,"[55.70252827398426, 49.14051923189415]"
398,Пятерочка,100,"420055, Республика Татарстан, г.Казань, Детский пр-д, 6",55.86428000000006,49.08428000000004,"[55.86428000000006, 49.08428000000004]"
399,Пятерочка,101,"420055, Республика Татарстан, г.Казань, Ново-Давликеевская ул., 2, Е",55.711209990881,49.14798999631219,"[55.711209990881, 49.14798999631219]"
400,Пятерочка,102,"420055, Республика Татарстан, г.Казань, Рощинская ул, 37",55.69395001777167,49.14292003453846,"[55.69395001777167, 49.14292003453846]"
401,Пятерочка,103,"420056, Республика Татарстан, г.Казань, Дорожная (Нагорный) ул, 44",55.84859998703402,49.22387999911973,"[55.84859998703402, 49.22387999911973]"
402,Пятерочка,104,"420056, Республика Татарстан, г.Казань, Дорожная ул., 1",55.7230799811534,49.09927999093165,"[55.7230799811534, 49.09927999093165]"
403,Пятерочка,105,"420057, Республика Татарстан, г.Казань, Гагарина ул., 22",55.83822000577962,49.08948003737697,"[55.83822000577962, 49.08948003737697]"
404,Пятерочка,106,"420057, Республика Татарстан, г.Казань, Ибрагимова пр-кт, 1",55.84181999128396,49.08716001039704,"[55.84181999128396, 49.08716001039704]"
405,Пятерочка,107,"420059, Республика Татарстан, г.Казань, Нурсултана Назарбаева ул., 41",55.7707841672531,49.13546426960651,"[55.7707841672531, 49.13546426960651]"
406,Пятерочка,108,"420059, Республика Татарстан, г.Казань, Павлюхина ул, 128",55.76531999547282,49.14463002660528,"[55.76531999547282, 49.14463002660528]"
407,Пятерочка,109,"420059, Республика Татарстан, г.Казань, Павлюхина ул., 110В",55.76764999691753,49.14542002097957,"[55.76764999691753, 49.14542002097957]"
408,Пятерочка,110,"420059, Республика Татарстан, г.Казань, Роторная ул., 1",55.7658599995849,49.15203996428849,"[55.7658599995849, 49.15203996428849]"
409,Пятерочка,111,"420059, Республика Татарстан, г.Казань, Универсиады пр-кт, 12, пом.1234",55.76549999684352,49.15858002806016,"[55.76549999684352, 49.15858002806016]"
410,Пятерочка,112,"420059, Республика Татарстан, г.Казань, Хади Такташа ул., 123",55.76669999201164,49.13551998750097,"[55.76669999201164, 49.13551998750097]"
411,Пятерочка,113,"420059, Республика Татарстан, г.Казань, Шаляпина ул., 41",55.77009998530619,49.14004998707216,"[55.77009998530619, 49.14004998707216]"
412,Пятерочка,114,"420061, Республика Татарстан, г.Казань, Аграрная ул, 52",55.79387998943864,49.20323998164537,"[55.79387998943864, 49.20323998164537]"
413,Пятерочка,115,"420061, Республика Татарстан, г.Казань, Академика Губкина ул, 75",55.81151999803797,49.20435997154766,"[55.81151999803797, 49.20435997154766]"
414,Пятерочка,116,"420061, Республика Татарстан, г.Казань, Галеева ул, 8А, к.1",55.80260470138188,49.17610847069104,"[55.80260470138188, 49.17610847069104]"
415,Пятерочка,117,"420061, Республика Татарстан, г.Казань, Космонавтов ул, 30",55.79714000495017,49.19042002837659,"[55.79714000495017, 49.19042002837659]"
416,Пятерочка,118,"420061, Республика Татарстан, г.Казань, Космонавтов ул., 51",55.79786001043294,49.19324003588093,"[55.79786001043294, 49.19324003588093]"
417,Пятерочка,119,"420061, Республика Татарстан, г.Казань, Красной Позиции ул, 9",55.78980998871373,49.16630001234185,"[55.78980998871373, 49.16630001234185]"
418,Пятерочка,120,"420061, Республика Татарстан, г.Казань, Разведчика Ахмерова ул, 7, п.2262",55.79656999362473,49.18234004135351,"[55.79656999362473, 49.18234004135351]"
419,Пятерочка,121,"420064, Республика Татарстан, г.Казань, Андрея Адо ул, 16",55.71563001988252,49.18311997744399,"[55.71563001988252, 49.18311997744399]"
420,Пятерочка,122,"420064, Республика Татарстан, г.Казань, Баки Урманче ул, 5",55.73208998224331,49.17717997412066,"[55.73208998224331, 49.17717997412066]"
421,Пятерочка,123,"420064, Республика Татарстан, г.Казань, Баки Урманче ул, 6",55.73246000135899,49.17368002663073,"[55.73246000135899, 49.17368002663073]"
422,Пятерочка,124,"420064, Республика Татарстан, г.Казань, Баки Урманче ул, 9",55.7300100129703,49.17604003528879,"[55.7300100129703, 49.17604003528879]"
423,Пятерочка,125,"420064, Республика Татарстан, г.Казань, Гарифа Ахунова ул., 2",55.73278999688699,49.18136002923424,"[55.73278999688699, 49.18136002923424]"
424,Пятерочка,126,"420064, Республика Татарстан, г.Казань, Мидхата Булатова ул, зд1А,п2000 ",55.73189043275369,49.16821795911221,"[55.73189043275369, 49.16821795911221]"
425,Пятерочка,127,"420066, Республика Татарстан, г.Казань, Абсалямова ул., 37А",55.8248199829016,49.11069002426729,"[55.8248199829016, 49.11069002426729]"
426,Пятерочка,128,"420066, Республика Татарстан, г.Казань, Декабристов ул., 8",55.81796999826003,49.10068999468382,"[55.81796999826003, 49.10068999468382]"
427,Пятерочка,129,"420066, Республика Татарстан, г.Казань, Комсомольская ул, 1, п1032-1034",55.81076998534184,49.09648999064066,"[55.81076998534184, 49.09648999064066]"
428,Пятерочка,130,"420066, Республика Татарстан, г.Казань, Сибгата Хакима ул, 7, п.1008",55.81565998765439,49.10774001344467,"[55.81565998765439, 49.10774001344467]"
429,Пятерочка,131,"420066, Республика Татарстан, г.Казань, Черноморская ул, 3",55.8203899794353,49.09937998703651,"[55.8203899794353, 49.09937998703651]"
430,Пятерочка,132,"420066, Республика Татарстан, г.Казань, Ямашева пр-кт, 11, п.1301",55.82622998665377,49.09603996625918,"[55.82622998665377, 49.09603996625918]"
431,Пятерочка,133,"420071, Республика Татарстан, г.Казань, Мира ул, 43",55.86164998163545,49.21888002623751,"[55.86164998163545, 49.21888002623751]"
432,Пятерочка,134,"420071, Республика Татарстан, г.Казань, Мира ул, 59, п.1001",55.85978002094654,49.21567998324321,"[55.85978002094654, 49.21567998324321]"
433,Пятерочка,135,"420071, Республика Татарстан, г.Казань, Мира ул., 33",55.86384000529713,49.2228600053223,"[55.86384000529713, 49.2228600053223]"
434,Пятерочка,136,"420073, Республика Татарстан, г.Казань, Аделя Кутуя ул, 72",55.78453999282073,49.18232998306971,"[55.78453999282073, 49.18232998306971]"
435,Пятерочка,137,"420073, Республика Татарстан, г.Казань, Аделя Кутуя ул, 8А",55.78640002095437,49.1665900261917,"[55.78640002095437, 49.1665900261917]"
436,Пятерочка,138,"420073, Республика Татарстан, г.Казань, Аделя Кутуя ул., 16",55.78691999231788,49.17023003528371,"[55.78691999231788, 49.17023003528371]"
437,Пятерочка,139,"420073, Республика Татарстан, г.Казань, Аделя Кутуя ул., 48, А",55.78499999166698,49.17704997080241,"[55.78499999166698, 49.17704997080241]"
438,Пятерочка,140,"420073, Республика Татарстан, г.Казань, Габдуллы Кариева ул., 3, пом.1001",55.78568001547163,49.18419998566816,"[55.78568001547163, 49.18419998566816]"
439,Пятерочка,141,"420073, Республика Татарстан, г.Казань, Гвардейская ул, 16",55.78936998070654,49.17014998810839,"[55.78936998070654, 49.17014998810839]"
440,Пятерочка,142,"420073, Республика Татарстан, г.Казань, Гвардейская ул., 44",55.78038998683002,49.17110996747905,"[55.78038998683002, 49.17110996747905]"
441,Пятерочка,143,"420073, Республика Татарстан, г.Казань, Кирпичная ул., 1/31",55.78210002080635,49.16627997959324,"[55.78210002080635, 49.16627997959324]"
442,Пятерочка,144,"420075, Республика Татарстан, г.Казань, Азина ул, 84",55.87500000646105,49.25149996264443,"[55.87500000646105, 49.25149996264443]"
443,Пятерочка,145,"420075, Республика Татарстан, г.Казань, Мира ул., 7",55.86661001474906,49.23179000114641,"[55.86661001474906, 49.23179000114641]"
444,Пятерочка,146,"420075, Республика Татарстан, г.Казань, Правды (Дербышки) ул, зд.6",55.84570500340578,49.18350500016636,"[55.84570500340578, 49.18350500016636]"
445,Пятерочка,147,"420075, Республика Татарстан, г.Казань, Халезова ул, 18А",55.86584628999477,49.2200209919391,"[55.86584628999477, 49.2200209919391]"
446,Пятерочка,148,"420075, Республика Татарстан, г.Казань, Халезова ул, 26",55.86282001149971,49.21469997112393,"[55.86282001149971, 49.21469997112393]"
447,Пятерочка,149,"420076, Республика Татарстан, г.Казань, Айрата Арсланова ул, 12/2",55.86441999108737,48.87741000804928,"[55.86441999108737, 48.87741000804928]"
448,Пятерочка,150,"420076, Республика Татарстан, г.Казань, Альфии Авзаловой ул, 3 ",55.85690077670832,48.90261874768762,"[55.85690077670832, 48.90261874768762]"
449,Пятерочка,151,"420076, Республика Татарстан, г.Казань, Генерала Махмута Гареева ул, 7А, п.1001",55.8026389931394,49.17576709516458,"[55.8026389931394, 49.17576709516458]"
450,Пятерочка,152,"420076, Республика Татарстан, г.Казань, Залесная ул, 42",55.84961000636667,48.90052997921617,"[55.84961000636667, 48.90052997921617]"
451,Пятерочка,153,"420076, Республика Татарстан, г.Казань, Залесная ул, 82А",55.85128999122014,48.88978002075561,"[55.85128999122014, 48.88978002075561]"
452,Пятерочка,154,"420076, Республика Татарстан, г.Казань, Залесная ул., 5",55.84779000182067,48.90334998672051,"[55.84779000182067, 48.90334998672051]"
453,Пятерочка,155,"420076, Республика Татарстан, г.Казань, Мустая Карима ул, 1/21",55.86026001063186,48.89822998498485,"[55.86026001063186, 48.89822998498485]"
454,Пятерочка,156,"420076, Республика Татарстан, г.Казань, Наиля Юсупова ул, 7, п1104,1103",55.85410999872448,48.90101998527581,"[55.85410999872448, 48.90101998527581]"
455,Пятерочка,157,"420076, Республика Татарстан, г.Казань, Нурихана Фаттаха ул, 15, пом.1005",55.86495999519946,48.88437000517007,"[55.86495999519946, 48.88437000517007]"
456,Пятерочка,158,"420076, Республика Татарстан, г.Казань, ул. Альфии Авзаловой, 15",55.85312001214044,48.89730998729232,"[55.85312001214044, 48.89730998729232]"
457,Пятерочка,159,"420076, с.Новое Шигалеево, г.Казань, Мустая Карима ул, 7/10",55.85809999418356,48.89510001470106,"[55.85809999418356, 48.89510001470106]"
458,Пятерочка,160,"420076, с.Новое Шигалеево, г.Казань, Наиля Юсупова ул, 4",55.85606000658873,48.89927001153086,"[55.85606000658873, 48.89927001153086]"
459,Пятерочка,161,"420078, Республика Татарстан, г.Казань, Молодогвардейская ул, 2",55.81829001932326,48.89056004066512,"[55.81829001932326, 48.89056004066512]"
460,Пятерочка,162,"420078, Республика Татарстан, г.Казань, Революционная ул., 47",55.81900998289652,48.90337001946912,"[55.81900998289652, 48.90337001946912]"
461,Пятерочка,163,"420079, Республика Татарстан, г.Казань, Станюковича ул, 1В",55.8028738348372,48.94947057071713,"[55.8028738348372, 48.94947057071713]"
462,Пятерочка,164,"420080, Республика Татарстан, г.Казань, Волгоградская ул, 18, п.№10-27",55.8312300014455,49.08942002295024,"[55.8312300014455, 49.08942002295024]"
463,Пятерочка,165,"420080, Республика Татарстан, г.Казань, Декабристов ул, 108",55.82745998903525,49.08440001731944,"[55.82745998903525, 49.08440001731944]"
464,Пятерочка,166,"420080, Республика Татарстан, г.Казань, Декабристов ул., 152",55.83057001038947,49.08151002092356,"[55.83057001038947, 49.08151002092356]"
465,Пятерочка,167,"420080, Республика Татарстан, г.Казань, Тунакова ул, 45, к.1",55.83213898182958,49.08513924305282,"[55.83213898182958, 49.08513924305282]"
466,Пятерочка,168,"420081, Республика Татарстан, г.Казань, Николая Ершова ул, 62В, к2п1016",55.79789439915204,49.17751485885852,"[55.79789439915204, 49.17751485885852]"
467,Пятерочка,169,"420081, Республика Татарстан, г.Казань, Шуртыгина ул, 7",55.79129999773173,49.176549990278,"[55.79129999773173, 49.176549990278]"
468,Пятерочка,170,"420081, Республика Татарстан, г.Казань, ул. Ахтямова, 1, к.2,п.1010",55.77508998372363,49.12051998503532,"[55.77508998372363, 49.12051998503532]"
469,Пятерочка,171,"420083,  Республика Татарстан,  г.Казань, Современников ул, 19",55.84277399450916,49.32889712449768,"[55.84277399450916, 49.32889712449768]"
470,Пятерочка,172,"420083, Республика Татарстан, г.Казань, Зеленая (Константиновка)ул., 87",55.82450942287585,49.26575545687704,"[55.82450942287585, 49.26575545687704]"
471,Пятерочка,173,"420083, Республика Татарстан, г.Казань, Интернациональная ул, 16А, п.1000",55.80907998411408,49.26727001055482,"[55.80907998411408, 49.26727001055482]"
472,Пятерочка,174,"420083, Республика Татарстан, г.Казань, Мамадышский тракт ул, 43Б",55.80250999694806,49.26484001300523,"[55.80250999694806, 49.26484001300523]"
473,Пятерочка,175,"420083, Республика Татарстан, г.Казань, Мамадышский тракт ул., 48",55.79970000581801,49.25377003348143,"[55.79970000581801, 49.25377003348143]"
474,Пятерочка,176,"420083, Республика Татарстан, г.Казань, Натана Рахлина ул, 15, корп.3",55.80378999738198,49.2370700134137,"[55.80378999738198, 49.2370700134137]"
475,Пятерочка,177,"420083, Республика Татарстан, г.Казань, Рашида Нежметдинова ул, с.2А",55.79960916228287,49.24480675336352,"[55.79960916228287, 49.24480675336352]"
476,Пятерочка,178,"420085, Республика Татарстан, г.Казань, Беломорская ул, 71А",55.86632000089918,49.01966004121101,"[55.86632000089918, 49.01966004121101]"
477,Пятерочка,179,"420087, Республика Татарстан, г.Казань, Гвардейская ул, 54",55.77022001415966,49.1756800325474,"[55.77022001415966, 49.1756800325474]"
478,Пятерочка,180,"420087, Республика Татарстан, г.Казань, Даурская ул, 20",55.76306627805255,49.16333130104601,"[55.76306627805255, 49.16333130104601]"
479,Пятерочка,181,"420087, Республика Татарстан, г.Казань, Даурская ул, 44Д",55.76764999691753,49.18715997095552,"[55.76764999691753, 49.18715997095552]"
480,Пятерочка,182,"420087, Республика Татарстан, г.Казань, Даурская ул., 37",55.76741999749439,49.18385004121058,"[55.76741999749439, 49.18385004121058]"
481,Пятерочка,183,"420087, Республика Татарстан, г.Казань, Даурская ул., 38",55.76413999114379,49.17441000657828,"[55.76413999114379, 49.17441000657828]"
482,Пятерочка,184,"420087, Республика Татарстан, г.Казань, Карбышева ул., 15",55.76095000643326,49.17867999951292,"[55.76095000643326, 49.17867999951292]"
483,Пятерочка,185,"420087, Республика Татарстан, г.Казань, Комарова ул., 8",55.75727001566312,49.171020029658,"[55.75727001566312, 49.171020029658]"
484,Пятерочка,186,"420087, Республика Татарстан, г.Казань, Курчатова ул, 16",55.75973999489088,49.17153995911198,"[55.75973999489088, 49.17153995911198]"
485,Пятерочка,187,"420087, Республика Татарстан, г.Казань, Рихарда Зорге ул, 3",55.76370999951089,49.18337998408049,"[55.76370999951089, 49.18337998408049]"
486,Пятерочка,188,"420087, Республика Татарстан, г.Казань, Родины ул, 24И",55.76265525433052,49.19843251912501,"[55.76265525433052, 49.19843251912501]"
487,Пятерочка,189,"420088, Республика Татарстан, г.Казань, 2-я Азинская ул, 1Е",55.80380998822108,49.20589997861808,"[55.80380998822108, 49.20589997861808]"
488,Пятерочка,190,"420088, Республика Татарстан, г.Казань, Академика Губкина ул, 116",55.811070015566,49.20471997428905,"[55.811070015566, 49.20471997428905]"
489,Пятерочка,191,"420088, Республика Татарстан, г.Казань, Академика Губкина ул, 44",55.80710001094599,49.19477995913232,"[55.80710001094599, 49.19477995913232]"
490,Пятерочка,192,"420088, Республика Татарстан, г.Казань, Бахетле пер, зд.13",55.81984769868867,49.23327100749448,"[55.81984769868867, 49.23327100749448]"
491,Пятерочка,193,"420088, Республика Татарстан, г.Казань, Зур Урам ул,1К",55.80216998504577,49.200800009631,"[55.80216998504577, 49.200800009631]"
492,Пятерочка,194,"420091, Республика Татарстан, г.Казань, Гудованцева ул., 43",55.87306998943586,49.02026999230509,"[55.87306998943586, 49.02026999230509]"
493,Пятерочка,195,"420091, Республика Татарстан, г.Казань, Химиков ул, 37",55.87155998957883,49.01623997325834,"[55.87155998957883, 49.01623997325834]"
494,Пятерочка,196,"420094, Республика Татарстан, г.Казань, Маршала Чуйкова ул., 17",55.83628001428968,49.11565001547135,"[55.83628001428968, 49.11565001547135]"
495,Пятерочка,197,"420094, Республика Татарстан, г.Казань, Чуйкова ул, 23",55.83684000924083,49.11792997695409,"[55.83684000924083, 49.11792997695409]"
496,Пятерочка,198,"420095, Республика Татарстан, г.Казань, Восстания ул., 129",55.83016000959563,49.04846000906474,"[55.83016000959563, 49.04846000906474]"
497,Пятерочка,199,"420095, Республика Татарстан, г.Казань, Восстания ул., 83",55.83269000325012,49.06316002321577,"[55.83269000325012, 49.06316002321577]"
498,Пятерочка,200,"420095, Республика Татарстан, г.Казань, Восстания ул., 86",55.83323998182698,49.0571600054657,"[55.83323998182698, 49.0571600054657]"
499,Пятерочка,201,"420095, Республика Татарстан, г.Казань, Серова ул, 19",55.82730999487794,49.06455996868414,"[55.82730999487794, 49.06455996868414]"
500,Пятерочка,202,"420095, Республика Татарстан, г.Казань, Серова ул, 43, корп.1",55.8239599996358,49.07606999812464,"[55.8239599996358, 49.07606999812464]"
501,Пятерочка,203,"420095, Республика Татарстан, г.Казань, Ш. Усманова ул, 12",55.82993001017252,49.07478002322594,"[55.82993001017252, 49.07478002322594]"
